sample,FP1,FP2,T7,T8,P7,P8,O1,Oz,O2
270,69.52905,-64.56055,116.643555,9.589844,82.81799,28.950195,-0.7961159,-30.638885,7.32251
271,71.18042,-70.64917,122.71484,9.332031,90.06067,28.30127,1.1641731,-33.4252,-5.039551
272,56.07666,-88.36426,111.69043,-7.9384766,78.7345,21.58545,-42.066975,-61.799347,-37.07202
273,57.976562,-79.51904,107.288086,-15.203125,81.458496,18.419434,-40.74609,-55.943665,-30.73877
274,53.936523,-80.055176,105.08301,-13.977539,74.84241,8.015625,-18.226501,-47.374756,-19.43457
275,66.92627,-71.24097,117.96777,4.6533203,85.062256,23.675781,0.47694016,-34.035614,-5.642578
276,66.88257,-74.46362,103.293945,0.95410156,69.583496,25.120117,-33.03302,-52.10852,-21.61792
277,58.378174,-88.877686,100.28711,-19.90918,68.56055,22.030273,-56.717407,-68.619965,-40.556885
278,56.561035,-83.52051,110.41406,-23.210938,79.94995,16.229492,-34.993557,-57.515717,-28.92163
279,51.6792,-79.6228,112.694336,-12.6953125,81.43933,11.984375,-11.891937,-46.838135,-11.894287
280,57.987305,-80.81543,116.43848,5.6445312,82.28259,28.27246,-8.969454,-40.054718,-3.1384277
281,67.19287,-72.4541,108.50781,1.2978516,67.737305,29.936523,-40.895794,-55.54727,-27.67749
282,78.223145,-57.332275,114.19043,5.071289,82.09668,42.35791,-37.383896,-48.0365,-16.79248
283,75.079834,-61.628418,108.46777,-5.1640625,78.51526,21.250977,-25.503107,-51.67749,-16.00293
284,91.01611,-49.9563,121.64453,7.6933594,88.59534,29.847168,5.151966,-31.649567,2.1269531
285,86.148926,-60.802734,107.89258,-1.6474609,71.718994,24.307617,-21.994967,-42.684906,-14.459717
286,106.60474,-41.43921,104.506836,1.7216797,69.533325,41.117188,-48.08624,-49.96158,-21.826416
287,110.734375,-41.96704,101.77246,-8.31543,67.486694,27.223145,-41.754707,-52.6539,-18.217041
288,124.8772,-20.508545,119.91797,2.5908203,79.10901,27.863281,-12.471996,-39.029266,1.7583008
289,132.46509,-24.164062,122.453125,11.516602,78.349976,30.066406,-16.09631,-43.837494,-6.550049
290,126.19141,-30.909424,106.91992,-1.4277344,63.358032,24.309082,-46.767693,-65.682556,-32.06299
291,122.20093,-33.190186,100.66992,-10.985352,62.041504,22.91504,-59.97118,-71.791046,-38.557373
292,129.34497,-20.556885,113.67871,1.8681641,75.157104,31.048828,-27.526728,-41.019836,-6.7177734
293,120.74072,-26.112305,116.14453,15.3203125,76.4353,28.586914,-1.203804,-33.829254,6.0253906
294,120.61963,-25.40747,119.25391,19.072266,79.22449,33.53955,-13.0494175,-41.033478,-4.7685547
295,123.62109,-25.533447,106.552734,1.3886719,60.444946,27.069336,-56.90317,-65.803314,-34.059814
296,145.75244,-7.055176,113.82422,-7.104492,70.30774,22.558105,-47.287495,-59.51523,-27.93872
297,168.57349,17.3833,119.63281,-0.041015625,79.8833,16.75879,-21.38807,-44.01361,-12.95166
298,155.23926,0.44091797,112.581055,-5.3652344,65.772095,2.9736328,-19.00664,-51.15802,-21.917969
299,146.48853,-5.3466797,117.75781,0.29589844,71.84558,26.994629,-34.20797,-49.506714,-21.50415
300,126.19336,-22.02539,102.3291,-11.644531,64.0105,23.892578,-58.424942,-63.46823,-36.77173
301,116.45117,-22.328613,103.02734,-9.981445,76.06641,15.84082,-32.472748,-45.959625,-20.879883
302,105.19678,-37.30542,100.1875,3.3339844,70.927246,22.045898,-4.1514664,-33.62433,1.7666016
303,109.16943,-32.869385,109.76953,18.88379,77.477295,40.543945,-11.659824,-37.021667,4.2370605
304,92.49585,-55.25122,104.896484,-0.3857422,76.78931,34.664062,-38.48698,-52.66153,-25.334229
305,82.58057,-57.578125,104.72656,-10.191406,81.71179,30.600586,-33.004147,-45.592255,-16.343262
306,72.70068,-64.28491,106.45801,-7.0273438,81.96533,25.148926,-11.106319,-35.822968,0.55444336
307,77.28613,-62.375977,105.15039,6.899414,84.75696,33.59375,11.087051,-18.931946,18.751465
308,60.96045,-75.704834,89.21387,-7.649414,61.81714,25.995117,-33.308613,-49.23224,-18.067627
309,65.91406,-77.09668,93.28125,-14.235352,66.96631,23.841797,-48.140938,-57.12079,-28.740967
310,63.151123,-70.72876,99.46484,-16.41504,85.09473,23.175781,-24.031315,-45.599945,-12.246582
311,65.30469,-68.99902,107.34473,-7.3310547,78.9845,15.803223,-9.133955,-46.67447,-8.266846
312,71.23193,-74.06372,110.95215,0.7246094,81.21411,28.775879,-11.195719,-40.801636,-1.6074219
313,66.32178,-77.541016,99.80078,-3.0839844,68.633545,33.0708,-47.04496,-58.376892,-22.174316
314,57.120117,-81.190186,86.956055,-23.867188,62.995728,15.1875,-57.550026,-68.54736,-38.76001
315,59.388916,-72.224365,102.18262,-12.7890625,79.8678,15.979004,-20.860477,-47.15628,-12.625488
316,55.871826,-67.99072,102.81543,0.4169922,80.8833,25.94043,-1.4088821,-33.306732,1.4526367
317,45.817383,-89.43628,102.7168,-6.635742,83.384766,29.22705,-15.01017,-35.093384,-6.890625
318,58.789795,-77.00073,100.265625,1.9414062,74.61548,47.331543,-36.805283,-46.196686,-12.703857
319,61.320312,-67.33716,97.600586,-3.3691406,69.990234,35.39453,-36.717228,-46.509583,-12.250977
320,65.28613,-64.53906,105.6543,-2.5791016,79.98157,24.050293,-3.3268986,-31.37204,5.604248
321,57.63208,-77.024414,102.46582,-5.2148438,77.40466,17.029785,-6.786236,-38.731323,-3.8742676
322,55.76831,-81.7478,102.41992,-9.3203125,71.854126,23.186035,-33.9033,-49.482758,-22.142334
323,38.701904,-99.29126,86.12891,-31.475586,58.843018,8.160645,-59.209496,-70.71417,-40.015625
324,58.895508,-68.02051,101.39258,-10.922852,79.78174,21.41211,-17.3699,-41.859436,-6.260498
325,62.55249,-61.559814,99.10254,1.8818359,74.62988,26.140137,1.5516548,-29.663116,10.478516
326,50.28784,-83.005615,95.83594,-5.673828,63.913086,18.48584,-22.6487,-43.54608,-10.968262
327,41.88086,-95.33179,95.08008,-16.516602,65.5741,14.275879,-57.694626,-67.52911,-35.33203
328,43.38867,-93.54736,92.243164,-23.713867,70.00452,9.567871,-46.34698,-60.28781,-30.116943
329,41.090576,-89.927246,97.30664,-21.667969,76.30737,4.4370117,-10.980257,-41.304535,-9.807861
330,57.63745,-80.764404,102.14551,-1.6894531,78.207886,20.472656,-0.64364624,-30.197205,0.86035156
331,62.43042,-82.79883,94.96387,-6.2402344,65.99475,25.89746,-33.383442,-53.023224,-18.022217
332,54.329346,-87.676025,91.56543,-21.735352,67.507935,22.59668,-49.38912,-61.73111,-29.1604
333,50.18164,-83.9082,102.447266,-14.876953,80.59985,21.960938,-20.85167,-42.160095,-6.960205
334,50.888916,-82.54028,106.0957,-10.28418,76.649536,8.599121,-2.3001518,-40.97989,-7.126709
335,54.37451,-85.45923,102.63281,-10.817383,75.02478,14.910645,-12.115595,-43.229492,-14.548828
336,57.43579,-82.471436,94.08887,-9.106445,65.88916,32.73828,-44.458763,-56.30591,-24.026123
337,55.5083,-79.01587,97.02832,-19.71582,65.479004,25.394043,-42.635284,-54.019897,-22.939209
338,53.01001,-78.44922,109.708984,-23.416016,77.59546,19.71045,-7.8347626,-34.124115,-1.7241211
339,68.331055,-69.39673,112.825195,-3.4853516,83.71924,27.519531,5.436737,-26.896729,7.3413086
340,59.835938,-80.61255,105.600586,-7.2822266,71.944336,28.737305,-25.992882,-45.70273,-14.756348
341,57.641846,-80.34204,92.89844,-15.895508,58.75,27.341309,-54.483963,-56.50055,-26.312256
342,71.176025,-65.77246,99.09863,-15.558594,66.25452,24.157715,-34.887447,-50.014496,-14.760254
343,51.072754,-79.80493,89.88867,-23.94043,55.871094,3.5947266,-12.464863,-39.728333,-5.3774414
344,70.24121,-67.85083,106.47461,-4.091797,73.76135,27.717285,-3.94108,-26.358673,6.5219727
345,58.578857,-78.39282,98.06641,-12.149414,61.178223,28.69336,-46.784695,-55.854736,-23.918213
346,61.388428,-70.41553,101.12988,-14.628906,69.22827,30.719238,-46.283134,-55.042023,-17.076904
347,51.360107,-77.908936,96.24414,-22.783203,69.799805,14.323242,-16.41174,-40.524536,-3.994873
348,56.608887,-71.41162,100.356445,-12.299805,70.653564,10.230957,1.6901054,-35.217194,-1.0737305
349,58.972412,-79.42871,93.10742,-14.763672,62.246216,14.015137,-25.107159,-47.226044,-16.599365
350,55.434326,-82.980225,85.29004,-28.789062,53.1604,16.408691,-57.79283,-67.04819,-33.74463
351,52.546143,-76.97754,93.643555,-27.88086,63.639526,21.853516,-43.816273,-54.85971,-15.519531
352,65.27344,-61.019043,112.43164,-1.6933594,82.8501,34.020508,-5.8521004,-31.66806,13.167969
353,62.931885,-69.43262,106.27832,0.16601562,74.347534,32.410645,-3.6163654,-36.861755,4.925537
354,56.748535,-81.677734,95.36621,-14.838867,53.518677,20.336426,-50.713387,-65.647125,-32.28125
355,56.19458,-79.57886,100.12891,-23.629883,65.41785,25.40918,-45.997025,-54.93933,-22.400146
356,55.220947,-76.59888,96.13672,-28.339844,62.186035,11.4375,-32.245995,-53.095642,-13.076416
357,55.424072,-73.32739,99.73926,-14.762695,66.27844,21.963867,-4.5763454,-35.108124,9.419434
358,65.30322,-68.41577,106.00879,-6.2304688,69.55554,23.885742,-21.914013,-48.515594,-11.522217
359,48.607178,-85.67627,89.90332,-27.510742,53.17334,15.829102,-57.137817,-75.561035,-44.266357
360,53.88867,-74.36426,96.98047,-29.60254,63.272827,16.359863,-41.662033,-60.549927,-25.956787
361,49.613037,-78.52466,95.69141,-27.041992,66.869385,14.417969,-10.497606,-45.196808,1.753418
362,53.958008,-75.3833,100.89453,-18.532227,72.7605,14.399902,-3.3059578,-43.36914,-3.2648926
363,56.079346,-77.271484,96.78125,-18.41504,63.36682,22.206055,-27.965374,-54.41214,-21.43872
364,50.09253,-81.23584,88.56641,-31.402344,55.775024,11.668945,-57.901505,-74.34131,-40.867676
365,50.68091,-78.97827,87.81348,-39.249023,59.719482,5.3530273,-30.945671,-61.85034,-25.539307
366,56.812744,-69.40234,107.325195,-16.53418,78.97644,12.098633,10.399296,-35.59015,6.1674805
367,59.69629,-70.00488,97.180664,-13.296875,64.83435,19.56836,-7.084461,-41.870544,-7.2182617
368,63.3562,-72.31445,85.475586,-27.697266,55.428467,16.480469,-45.821644,-65.750885,-34.376953
369,59.404785,-73.91821,88.08887,-34.308594,58.5271,9.708496,-42.730846,-65.2717,-29.568115
370,42.656494,-85.548096,92.87598,-45.07617,59.42273,-11.368652,-20.183739,-64.242615,-23.8479
371,51.438477,-80.43677,101.83594,-29.714844,75.77515,6.286133,4.6103935,-39.920044,-2.902588
372,68.008545,-67.52344,111.63965,-10.958008,70.06897,30.068848,-14.291475,-40.356262,-4.798828
373,58.79834,-72.666504,95.36426,-27.853516,54.01953,19.851074,-50.72522,-66.635925,-32.010498
374,59.091553,-71.64819,92.359375,-27.736328,54.914185,19.489258,-27.102867,-52.65204,-14.189941
375,58.814697,-64.299805,103.37402,-18.293945,67.635254,13.737793,4.5438194,-32.998566,9.875
376,46.62329,-85.73364,95.91113,-28.186523,52.37915,-1.3237305,-24.452091,-64.22467,-23.763184
377,43.40869,-88.056885,89.00586,-32.85547,46.853027,-5.0356445,-54.579067,-80.2825,-49.461914
378,44.793945,-88.00708,89.44922,-42.716797,58.47473,2.8364258,-42.40307,-65.993256,-33.807373
379,45.26758,-83.3042,100.47266,-33.36133,70.64075,12.15332,-4.0284595,-38.23407,-0.3564453
380,49.223877,-75.15869,98.487305,-15.857422,70.277954,19.09375,8.733723,-28.646301,8.846191
381,46.233887,-81.76636,86.024414,-20.808594,51.466553,13.483887,-27.725044,-59.805817,-17.000244
382,49.25586,-85.34961,83.805664,-38.51953,46.09912,8.287598,-56.783157,-78.13559,-42.4375
383,51.568604,-74.53833,87.28613,-33.13379,53.387817,6.494629,-37.046406,-60.466034,-23.218506
384,49.77954,-74.35986,97.13281,-24.109375,68.77576,11.266602,14.24535,-29.055328,6.359131
385,48.18994,-78.64795,95.68164,-22.046875,60.971436,13.626953,4.342373,-38.37607,-8.346191
386,64.33447,-68.71802,100.05371,-19.041992,65.64917,29.543457,-16.111048,-42.965515,-9.526123
387,54.287598,-77.562256,89.07422,-35.76172,55.651,19.82129,-38.30742,-58.93991,-21.624023
388,61.100586,-68.54053,100.58594,-28.973633,67.08606,19.556152,-6.670271,-42.57776,-2.3598633
389,49.29419,-79.76099,96.21387,-24.483398,55.81201,8.880859,-6.9827156,-53.84259,-10.864746
390,61.88208,-70.91528,97.05078,-12.566406,60.996704,26.326172,-6.2081203,-42.5325,-6.605713
391,59.854004,-74.96265,90.52832,-27.859375,50.399536,22.730469,-41.519203,-57.941467,-24.575928
392,58.984863,-68.056885,96.14453,-36.914062,54.486694,13.407715,-32.46357,-55.478516,-21.584717
393,59.036133,-69.889404,97.03613,-31.53418,67.8634,11.603516,2.9500313,-43.323364,-4.1904297
394,68.71777,-62.899414,100.07129,-20.799805,59.94397,13.750977,-2.0321045,-46.719635,-9.813721
395,59.437744,-76.641846,91.10449,-40.140625,47.796997,0.52246094,-44.785675,-76.20853,-43.22461
396,56.53882,-75.85181,92.3584,-41.345703,52.760376,13.665039,-46.48508,-69.07037,-37.410156
397,61.431152,-66.33667,100.06445,-33.186523,60.351685,18.942383,-7.7978687,-42.8161,-7.9763184
398,62.477783,-64.20044,108.072266,-20.520508,74.016235,21.45459,21.115639,-20.872162,18.51538
399,57.677246,-75.48511,99.80664,-25.635742,61.74121,12.616211,-1.1004982,-44.095123,-7.8449707
400,62.87622,-70.12256,95.112305,-29.853516,55.848022,7.1796875,-40.01437,-70.46762,-39.739014
401,52.903076,-71.242676,92.08789,-40.45215,48.27942,8.184082,-41.21418,-72.41803,-37.570312
402,52.851807,-73.50366,95.643555,-33.88086,61.902344,16.052734,3.3364372,-42.302155,-4.173584
403,56.58203,-70.77368,99.06348,-30.22461,63.097534,9.450684,10.568081,-36.586548,-0.21972656
404,58.50537,-71.97925,92.07129,-30.707031,46.592163,4.3408203,-35.85539,-70.32349,-38.40161
405,62.259033,-65.555664,92.71387,-34.89453,50.87268,9.538086,-41.84249,-72.5629,-44.0813
406,67.18994,-54.422607,110.42383,-29.132812,71.70386,15.556152,-6.8458195,-46.27661,-8.122559
407,60.45703,-63.567627,109.61621,-26.902344,70.66174,9.981934,12.886509,-36.390137,0.55810547
408,51.011475,-76.39282,96.53613,-30.416016,58.78235,10.93457,-6.507765,-55.053802,-16.470215
409,51.596924,-74.63013,89.387695,-37.030273,45.449463,13.63623,-43.65695,-76.57294,-39.410156
410,41.02881,-83.203125,82.88281,-49.121094,43.878662,9.479004,-47.66532,-74.95892,-37.26758
411,50.845947,-68.99292,91.57129,-35.89453,53.33838,8.461426,-12.651924,-55.378235,-16.281738
412,69.24829,-52.90332,106.70996,-14.4296875,69.318115,14.267578,12.679562,-39.28775,-4.6308594
413,58.583252,-74.628174,93.58984,-31.735352,52.201416,3.1210938,-27.141407,-71.53613,-42.943604
414,70.21655,-64.595215,103.11133,-27.101562,64.91113,22.246582,-27.536388,-63.139496,-30.302002
415,54.328125,-71.49341,97.453125,-39.7334,53.4718,17.192383,-17.790937,-50.668976,-14.705322
416,50.730957,-76.258545,94.04297,-35.750977,51.725586,5.7490234,0.12646484,-47.18579,-7.968506
417,60.81372,-68.95557,92.44922,-27.006836,48.709595,3.5947266,-17.431316,-68.26959,-29.88208
418,59.154053,-70.91699,91.75195,-29.929688,47.864746,11.787598,-34.944813,-70.06525,-41.104248
419,50.587646,-73.1311,84.96973,-40.478516,53.859253,13.489258,-31.188358,-60.953644,-31.125244
420,48.47339,-74.216064,99.87402,-45.054688,65.90991,-1.3920898,1.6530876,-44.26355,-13.432373
421,55.843506,-64.383545,104.89453,-25.919922,63.268555,2.8569336,10.273083,-50.975464,-18.063232
422,58.17383,-71.52588,92.15039,-24.182617,46.76306,7.2475586,-26.589397,-75.50296,-35.315186
423,52.31909,-75.701904,77.69922,-29.99121,45.707275,26.207031,-35.086823,-64.200836,-24.981445
424,57.230713,-64.84766,83.43652,-26.242188,45.7854,25.507324,-22.262938,-54.37146,-13.497314
425,73.03174,-53.18335,100.708984,-21.882812,53.963257,12.620117,7.219261,-47.473694,-8.604736
426,57.431885,-68.56348,93.09668,-27.248047,53.421143,2.400879,-1.2791176,-59.45221,-20.794678
427,62.996338,-73.088135,94.69238,-25.71582,55.36621,16.122559,-13.647924,-54.99759,-25.005371
428,50.79712,-76.7251,91.08008,-35.895508,48.781372,16.234863,-32.587376,-61.194183,-29.718506
429,60.139404,-62.282227,95.65137,-33.939453,54.864746,18.091309,-9.005247,-50.389282,-6.8588867
430,67.92749,-51.419678,105.88379,-18.02539,58.282715,14.905273,10.339325,-49.022125,-1.2949219
431,70.1814,-54.424072,88.06836,-17.231445,44.696655,9.0625,-15.166681,-65.12497,-24.268066
432,54.849854,-74.81714,97.97461,-24.740234,58.10144,21.870117,-25.973095,-63.019684,-26.666504
433,46.851074,-77.72949,99.211914,-36.435547,60.40393,12.27002,-17.833288,-60.65033,-23.294678
434,45.902344,-83.213135,99.15625,-37.936523,59.932007,10.609863,1.6733513,-53.192963,-5.227783
435,34.820557,-97.68921,93.743164,-36.801758,53.880005,4.6655273,7.536701,-50.783936,-7.223877
436,54.63379,-80.051025,99.52832,-28.20996,54.76758,12.952148,-13.033417,-58.108337,-20.632568
437,57.834473,-72.45874,90.76172,-32.484375,45.23999,14.342773,-34.930054,-72.95044,-31.306396
438,54.37793,-65.15625,101.075195,-32.15332,56.503662,13.364258,-11.142666,-60.37213,-13.195557
439,51.653076,-68.066895,104.081055,-26.145508,66.9281,10.349121,19.770195,-41.67926,6.008789
440,49.490234,-75.826416,104.38965,-22.94336,61.634155,17.372559,8.802895,-44.773315,-1.0205078
441,44.824463,-86.147705,89.27344,-36.33203,49.93335,15.520508,-33.807106,-68.53772,-27.354736
442,44.781982,-80.843506,91.21973,-39.3291,53.958252,17.395996,-32.361893,-67.52826,-25.385498
443,50.246094,-76.84985,90.90039,-35.671875,53.0542,17.191895,-2.0533524,-50.64151,-0.3852539
444,67.43701,-59.154053,112.36035,-13.462891,69.00098,29.565918,26.757408,-31.923553,11.326172
445,56.737793,-72.04834,104.34082,-24.603516,67.37915,20.556152,-1.8309441,-50.252777,-16.419922
446,52.533203,-76.13086,104.30762,-38.078125,68.229004,19.966797,-24.20777,-66.6575,-27.838623
447,40.47046,-81.173096,96.47461,-50.70508,69.43054,8.568848,-8.431625,-54.498047,-15.996582
448,39.663574,-77.80493,94.18457,-40.648438,60.733032,5.701172,18.091263,-42.10379,0.7973633
449,51.367676,-72.45703,97.08984,-22.166016,56.90796,16.02539,4.0627556,-51.73105,-3.8850098
450,64.28369,-72.65161,95.5,-34.433594,48.30078,19.478516,-32.77162,-75.27585,-34.69702
451,38.67578,-88.86255,86.29492,-56.539062,44.295288,4.7617188,-46.878292,-86.32526,-48.36499
452,52.036865,-70.0437,98.265625,-38.322266,64.7511,16.09668,3.3226395,-49.865692,-5.4033203
453,49.142822,-74.72925,99.91211,-32.822266,67.69812,11.760742,16.456268,-43.88791,3.8339844
454,47.67334,-78.70288,95.04199,-30.59375,56.357544,16.144043,-2.3248482,-52.410583,-14.792725
455,54.287354,-74.38818,94.62988,-37.051758,50.082886,19.36914,-31.272041,-65.784485,-29.15039
456,50.17749,-68.703125,84.56445,-51.124023,40.387207,6.198242,-32.511005,-70.99844,-27.597656
457,43.791992,-74.93335,92.78223,-49.69629,55.940186,2.3061523,2.071186,-59.121613,-7.112549
458,62.56421,-58.621826,108.478516,-23.84668,70.760254,21.986816,23.19173,-38.79834,8.023193
459,39.820557,-85.33472,84.71484,-51.351562,42.54651,6.1015625,-27.723635,-72.34027,-31.000732
460,42.715332,-80.26514,90.2334,-56.592773,44.399536,7.6083984,-38.958424,-68.95813,-31.530518
461,27.874756,-89.98901,83.5625,-60.84668,45.85254,-9.84375,-17.141157,-63.734283,-21.383057
462,44.215332,-76.18384,91.586914,-41.643555,51.798584,3.241211,8.61676,-47.316498,-2.2858887
463,39.380127,-89.05664,87.302734,-50.61328,47.627686,4.54541,-10.624952,-68.94592,-28.770508
464,49.64917,-77.80737,91.61035,-40.289062,53.730347,21.752441,-31.070225,-70.92499,-25.320312
465,42.65674,-79.95361,92.481445,-54.94629,51.18518,6.7822266,-22.575052,-65.54343,-20.967285
466,42.90674,-73.36426,101.00586,-47.11621,58.945923,0.28759766,17.528679,-42.64331,1.3637695
467,47.16382,-75.01123,97.43262,-40.438477,48.1239,6.440918,4.9552574,-51.56363,-4.0041504
468,47.558105,-77.506836,84.88281,-39.4209,41.61499,11.016602,-26.770958,-77.96002,-35.661377
469,56.7937,-67.03418,97.80957,-37.506836,59.74951,17.888672,-22.75232,-63.56308,-25.482422
470,50.745117,-70.21948,99.37598,-42.17285,62.838257,22.623047,5.172451,-43.68393,3.364502
471,56.6062,-61.884277,103.7832,-31.670898,64.7135,24.742676,24.641415,-36.017273,16.453613
472,38.277832,-89.15015,87.958984,-49.97754,41.539795,1.1025391,-10.660479,-64.02252,-13.454102
473,38.20996,-92.42993,95.10254,-52.39258,50.16455,12.532715,-19.829285,-59.471405,-17.167969
474,46.706787,-73.424805,92.99609,-50.52246,50.80066,14.890137,-20.196373,-59.214386,-13.817383
475,47.6333,-70.621826,98.07324,-38.899414,51.03308,12.646973,0.16098404,-58.37436,-5.7038574
476,45.31714,-72.73364,103.06348,-30.769531,55.28882,15.940918,13.343906,-47.937073,3.7836914
477,57.299072,-69.30127,106.23242,-30.976562,55.83008,25.57666,-4.807499,-51.8537,-1.5627441
478,44.47632,-78.45923,96.458984,-52.411133,43.170166,12.807129,-36.16676,-70.288574,-26.77246
